"Target","Evidence"
"TIAL1","predicted (intersection) + predicted (union)"
"TICAM1","predicted (intersection) + predicted (union)"
"TIFA","predicted (intersection) + predicted (union)"
"TIFAB","predicted (union)"
"TIGAR","predicted (intersection) + predicted (union)"
"TIGD6","predicted (intersection) + predicted (union)"
"TIGIT","predicted (intersection) + predicted (union)"
"TIMELESS","predicted (union)"
"TIMM10","predicted (intersection) + predicted (union)"
"TIMM10B","predicted (union)"
"TIMM17A","predicted (intersection) + predicted (union)"
"TIMM23B","predicted (union)"
"TIMM8A","predicted (union)"
"TIMMDC1","predicted (union)"
"TIMP4","predicted (intersection) + predicted (union)"
"TIPRL","predicted (intersection) + predicted (union)"
"TIRAP","predicted (intersection) + predicted (union)"
"TK2","predicted (union)"
"TKFC","predicted (union)"
"TLCD2","predicted (intersection) + predicted (union)"
"TLCD4","predicted (union)"
"TLCD4-RWDD3","predicted (union)"
"TLCD5","predicted (union)"
"TLDC2","predicted (union)"
"TLE3","experimental (all) + predicted (intersection) + predicted (union)"
"TLE4","predicted (union)"
"TLK2","predicted (intersection) + predicted (union)"
"TLL1","predicted (union)"
"TLL2","predicted (union)"
"TLN2","predicted (intersection) + predicted (union)"
"TLNRD1","predicted (intersection) + predicted (union)"
"TLR3","predicted (intersection) + predicted (union)"
"TLR6","predicted (intersection) + predicted (union)"
"TLR7","predicted (union)"
"TLR8","predicted (union)"
"TM2D2","predicted (union)"
"TM4SF18","predicted (intersection) + predicted (union)"
"TM4SF5","predicted (intersection) + predicted (union)"
"TM7SF3","predicted (union)"
"TM9SF2","predicted (union)"
"TM9SF3","predicted (union)"
"TM9SF4","experimental (all) + predicted (intersection) + predicted (union)"
"TMA16","predicted (union)"
"TMBIM1","predicted (union)"
"TMBIM4","predicted (union)"
"TMC2","predicted (union)"
"TMCC1","predicted (union)"
"TMCC3","predicted (intersection) + predicted (union)"
"TMED10","predicted (union)"
"TMED3","predicted (intersection) + predicted (union)"
"TMED4","predicted (union)"
"TMED5","predicted (intersection) + predicted (union)"
"TMED6","predicted (intersection) + predicted (union)"
"TMED7","predicted (union)"
"TMED7-TICAM2","predicted (intersection) + predicted (union)"
"TMED8","predicted (intersection) + predicted (union)"
"TMEM100","predicted (union)"
"TMEM104","predicted (union)"
"TMEM106B","predicted (intersection) + predicted (union)"
"TMEM106C","predicted (union)"
"TMEM107","predicted (union)"
"TMEM117","predicted (intersection) + predicted (union)"
"TMEM120B","predicted (union)"
"TMEM121B","predicted (union)"
"TMEM125","predicted (union)"
"TMEM127","predicted (intersection) + predicted (union)"
"TMEM132B","predicted (intersection) + predicted (union)"
"TMEM132C","experimental (all) + predicted (intersection) + predicted (union)"
"TMEM134","predicted (union)"
"TMEM135","predicted (intersection) + predicted (union)"
"TMEM138","experimental (all) + predicted (intersection) + predicted (union)"
"TMEM144","predicted (intersection) + predicted (union)"
"TMEM151A","predicted (union)"
"TMEM154","predicted (intersection) + predicted (union)"
"TMEM161B","predicted (intersection) + predicted (union)"
"TMEM163","predicted (intersection) + predicted (union)"
"TMEM164","predicted (intersection) + predicted (union)"
"TMEM167A","predicted (intersection) + predicted (union)"
"TMEM167B","predicted (union)"
"TMEM168","predicted (intersection) + predicted (union)"
"TMEM17","predicted (union)"
"TMEM170A","predicted (intersection) + predicted (union)"
"TMEM170B","predicted (intersection) + predicted (union)"
"TMEM176A","predicted (union)"
"TMEM178A","predicted (intersection) + predicted (union)"
"TMEM178B","predicted (union)"
"TMEM179","predicted (union)"
"TMEM181","predicted (intersection) + predicted (union)"
"TMEM182","predicted (union)"
"TMEM183A","predicted (union)"
"TMEM184B","predicted (intersection) + predicted (union)"
"TMEM184C","predicted (union)"
"TMEM185B","predicted (union)"
"TMEM189","predicted (union)"
"TMEM189-UBE2V1","predicted (union)"
"TMEM19","predicted (union)"
"TMEM192","predicted (intersection) + predicted (union)"
"TMEM196","predicted (intersection) + predicted (union)"
"TMEM199","predicted (intersection) + predicted (union)"
"TMEM200A","predicted (union)"
"TMEM200B","predicted (intersection) + predicted (union)"
"TMEM200C","predicted (intersection) + predicted (union)"
"TMEM207","predicted (intersection) + predicted (union)"
"TMEM209","predicted (intersection) + predicted (union)"
"TMEM213","predicted (intersection) + predicted (union)"
"TMEM215","predicted (intersection) + predicted (union)"
"TMEM216","predicted (union)"
"TMEM217","predicted (union)"
"TMEM220","predicted (union)"
"TMEM225","predicted (intersection) + predicted (union)"
"TMEM230","predicted (union)"
"TMEM231","predicted (intersection) + predicted (union)"
"TMEM235","predicted (union)"
"TMEM236","predicted (intersection) + predicted (union)"
"TMEM237","predicted (intersection) + predicted (union)"
"TMEM243","predicted (union)"
"TMEM245","predicted (intersection) + predicted (union)"
"TMEM246","predicted (intersection) + predicted (union)"
"TMEM248","predicted (union)"
"TMEM25","predicted (intersection) + predicted (union)"
"TMEM250","predicted (intersection) + predicted (union)"
"TMEM251","predicted (union)"
"TMEM253","predicted (intersection) + predicted (union)"
"TMEM254","predicted (intersection) + predicted (union)"
"TMEM255A","predicted (intersection) + predicted (union)"
"TMEM26","predicted (union)"
"TMEM260","predicted (union)"
"TMEM263","predicted (union)"
"TMEM268","predicted (union)"
"TMEM273","predicted (intersection) + predicted (union)"
"TMEM30A","predicted (union)"
"TMEM33","predicted (intersection) + predicted (union)"
"TMEM35A","predicted (intersection) + predicted (union)"
"TMEM37","predicted (union)"
"TMEM39A","predicted (union)"
"TMEM40","predicted (intersection) + predicted (union)"
"TMEM41A","predicted (union)"
"TMEM43","predicted (union)"
"TMEM44","predicted (intersection) + predicted (union)"
"TMEM45B","predicted (union)"
"TMEM50A","predicted (intersection) + predicted (union)"
"TMEM50B","predicted (union)"
"TMEM52B","predicted (union)"
"TMEM64","predicted (union)"
"TMEM65","predicted (union)"
"TMEM67","predicted (union)"
"TMEM68","predicted (union)"
"TMEM70","predicted (intersection) + predicted (union)"
"TMEM74B","predicted (union)"
"TMEM86A","predicted (intersection) + predicted (union)"
"TMEM87A","predicted (union)"
"TMEM87B","predicted (union)"
"TMEM9","predicted (intersection) + predicted (union)"
"TMEM92","predicted (union)"
"TMEM94","predicted (union)"
"TMEM98","predicted (union)"
"TMEM9B","predicted (intersection) + predicted (union)"
"TMIE","predicted (intersection) + predicted (union)"
"TMIGD3","predicted (intersection) + predicted (union)"
"TMLHE","predicted (intersection) + predicted (union)"
"TMOD1","predicted (union)"
"TMOD2","predicted (union)"
"TMOD3","predicted (union)"
"TMPO","predicted (union)"
"TMPRSS11A","predicted (union)"
"TMPRSS11E","predicted (union)"
"TMPRSS13","predicted (union)"
"TMPRSS4","predicted (intersection) + predicted (union)"
"TMTC2","predicted (union)"
"TMTC3","predicted (intersection) + predicted (union)"
"TMUB2","predicted (union)"
"TMX1","predicted (union)"
"TMX3","predicted (intersection) + predicted (union)"
"TMX4","predicted (union)"
"TNFAIP2","predicted (union)"
"TNFAIP3","experimental (all) + predicted (intersection) + predicted (union)"
"TNFAIP8","predicted (union)"
"TNFAIP8L1","predicted (intersection) + predicted (union)"
"TNFAIP8L3","predicted (union)"
"TNFRSF10A","predicted (union)"
"TNFRSF10B","predicted (intersection) + predicted (union)"
"TNFRSF10C","predicted (intersection) + predicted (union)"
"TNFRSF10D","predicted (union)"
"TNFRSF11A","predicted (intersection) + predicted (union)"
"TNFRSF13C","predicted (intersection) + predicted (union)"
"TNFRSF14","predicted (union)"
"TNFRSF9","predicted (intersection) + predicted (union)"
"TNFSF10","predicted (union)"
"TNFSF15","predicted (intersection) + predicted (union)"
"TNFSF18","predicted (intersection) + predicted (union)"
"TNFSF4","predicted (union)"
"TNFSF8","predicted (intersection) + predicted (union)"
"TNIK","predicted (intersection) + predicted (union)"
"TNIP1","predicted (union)"
"TNKS","predicted (union)"
"TNKS2","predicted (union)"
"TNNC1","predicted (union)"
"TNP2","predicted (union)"
"TNR","predicted (intersection) + predicted (union)"
"TNRC6B","predicted (intersection) + predicted (union)"
"TNRC6C","predicted (union)"
"TNS1","predicted (union)"
"TNS4","predicted (union)"
"TOGARAM2","experimental (all) + predicted (intersection) + predicted (union)"
"TOLLIP","predicted (intersection) + predicted (union)"
"TOM1L1","predicted (intersection) + predicted (union)"
"TOMM22","predicted (intersection) + predicted (union)"
"TOMM7","predicted (intersection) + predicted (union)"
"TOMM70","predicted (intersection) + predicted (union)"
"TOR1A","predicted (union)"
"TOR1AIP1","predicted (intersection) + predicted (union)"
"TOR1AIP2","predicted (intersection) + predicted (union)"
"TOR1B","predicted (intersection) + predicted (union)"
"TOR3A","experimental (all) + predicted (intersection) + predicted (union)"
"TOX3","predicted (union)"
"TP53AIP1","predicted (intersection) + predicted (union)"
"TP53BP2","predicted (union)"
"TP53I3","predicted (union)"
"TP53INP2","predicted (union)"
"TP73","predicted (union)"
"TPBG","experimental (all)"
"TPD52","predicted (union)"
"TPGS2","predicted (union)"
"TPH1","predicted (intersection) + predicted (union)"
"TPH2","predicted (intersection) + predicted (union)"
"TPK1","predicted (union)"
"TPM3","predicted (union)"
"TPMT","predicted (intersection) + predicted (union)"
